#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7FEC1
#Date Time: 2018-11-30 13:32:30.339

Time (s),Math 1 (V)
2.27375,-0.0341003
2.275,-0.041523
2.27625,-0.0752181
2.2775,-0.0796562
2.27875,-0.0443835
2.28,-0.0137978
2.28125,0.0133879
2.2825,0.0268078
2.28375,0.0338475
2.285,0.041607
2.28625,0.0776595
2.2875,0.0800816
2.28875,0.0377322
2.29,0.010182
2.29125,-0.0143096
2.2925,-0.0270605
2.29375,-0.0337635
2.295,-0.0411816
2.29625,-0.0752135
2.2975,-0.0796515
2.29875,-0.0443788
2.3,-0.0137978
2.30125,0.0133879
2.3025,0.0268124
2.30375,0.0341889
2.305,0.041607
2.30625,0.0773228
2.3075,0.080077
2.30875,0.0384103
2.31,0.0105187
2.31125,-0.0143096
2.3125,-0.0270605
2.31375,-0.0337635
2.315,-0.0408448
2.31625,-0.07454
2.3175,-0.0799883
2.31875,-0.0447156
2.32,-0.0141345
2.32125,0.0130512
2.3225,0.0268124
2.32375,0.0338521
2.325,0.041607
2.32625,0.0773228
2.3275,0.0804137
2.32875,0.0384057
2.33,0.0105187
2.33125,-0.0143096
2.3325,-0.0270605
2.33375,-0.0337635
2.335,-0.0408448
2.33625,-0.07454
2.3375,-0.0803251
2.33875,-0.0450524
2.34,-0.0144713
2.34125,0.0130512
2.3425,0.0271492
2.34375,0.0338521
2.345,0.0412703
2.34625,0.076986
2.3475,0.0807505
2.34875,0.0387425
2.35,0.0108555
2.35125,-0.0139728
2.3525,-0.0270605
2.35375,-0.0337635
2.355,-0.0408448
2.35625,-0.0745446
2.3575,-0.0803251
2.35875,-0.0450524
2.36,-0.0148081
2.36125,0.0123776
2.3625,0.0268124
2.36375,0.0335154
2.365,0.0412703
2.36625,0.0766492
2.3675,0.0810873
2.36875,0.0390792
2.37,0.0111923
2.37125,-0.013636
2.3725,-0.0267191
2.37375,-0.0334267
2.375,-0.0405081
2.37625,-0.0742032
2.3775,-0.0809986
2.37875,-0.0457259
2.38,-0.0154816
2.38125,0.0127144
2.3825,0.0268124
2.38375,0.0335154
2.385,0.0409335
2.38625,0.0766492
2.3875,0.0810873
2.38875,0.0390792
2.39,0.0111877
2.39125,-0.0132993
2.3925,-0.0267237
2.39375,-0.0337681
2.395,-0.0405081
2.39625,-0.0738664
2.3975,-0.0806572
2.39875,-0.0457259
2.4,-0.0154816
2.40125,0.0123776
2.4025,0.0268124
2.40375,0.0335154
2.405,0.0409335
2.40625,0.0763125
2.4075,0.0810826
2.40875,0.0397528
2.41,0.0115244
2.41125,-0.013636
2.4125,-0.0267237
2.41375,-0.0337681
2.415,-0.0401713
2.41625,-0.0735297
2.4175,-0.080994
2.41875,-0.0460627
2.42,-0.015477
2.42125,0.0123776
2.4225,0.0264756
2.42375,0.0335154
2.425,0.0409335
2.42625,0.0759757
2.4275,0.0814194
2.42875,0.0400895
2.43,0.0115244
2.43125,-0.0132993
2.4325,-0.026387
2.43375,-0.0334313
2.435,-0.0401713
2.43625,-0.0731929
2.4375,-0.0813308
2.43875,-0.0463994
2.44,-0.0158137
2.44125,0.0120409
2.4425,0.0264756
2.44375,0.0335154
2.445,0.0409335
2.44625,0.0759757
2.4475,0.0817562
2.44875,0.0404263
2.45,0.0118612
2.45125,-0.0133039
2.4525,-0.026387
2.45375,-0.0334313
2.455,-0.0401713
2.45625,-0.0728561
2.4575,-0.0813308
2.45875,-0.0467362
2.46,-0.0161505
2.46125,0.0117041
2.4625,0.0264756
2.46375,0.0331786
2.465,0.0405967
2.46625,0.0756389
2.4675,0.0820929
2.46875,0.0400849
2.47,0.012198
2.47125,-0.0129625
2.4725,-0.026387
2.47375,-0.0334313
2.475,-0.0401713
2.47625,-0.0728561
2.4775,-0.0816675
2.47875,-0.047073
2.48,-0.0164873
2.48125,0.0120455
2.4825,0.0264756
2.48375,0.0331786
2.485,0.04026
2.48625,0.0753022
2.4875,0.0820929
2.48875,0.0404217
2.49,0.0125347
2.49125,-0.0129671
2.4925,-0.026387
2.49375,-0.0334313
2.495,-0.0398345
2.49625,-0.0728561
2.4975,-0.0820043
2.49875,-0.0474097
2.5,-0.016824
2.50125,0.0120455
2.5025,0.0264756
2.50375,0.0331786
2.505,0.04026
2.50625,0.0753022
2.5075,0.0824297
2.50875,0.0407584
2.51,0.0125347
2.51125,-0.0129671
2.5125,-0.026387
2.51375,-0.0334313
2.515,-0.0398345
2.51625,-0.0725194
2.5175,-0.0816675
2.51875,-0.0470683
2.52,-0.0171562
2.52125,0.0117087
2.5225,0.0261389
2.52375,0.0331786
2.525,0.04026
2.52625,0.074624
2.5275,0.0827665
2.52875,0.0410952
2.53,0.0128715
2.53125,-0.0126304
2.5325,-0.0260502
2.53375,-0.0334313
2.535,-0.0398345
2.53625,-0.0725194
2.5375,-0.0819997
2.53875,-0.0474051
2.54,-0.0171562
2.54125,0.011372
2.5425,0.0261389
2.54375,0.0331832
2.545,0.04026
2.54625,0.0746286
2.5475,0.0827619
2.54875,0.041432
2.55,0.0128669
2.55125,-0.0126304
2.5525,-0.0260502
2.55375,-0.0330946
2.555,-0.0398345
2.55625,-0.0721826
2.5575,-0.0819997
2.55875,-0.0477419
2.56,-0.0174929
2.56125,0.0110352
2.5625,0.0261389
2.56375,0.0331832
2.565,0.0395818
2.56625,0.0746286
2.5675,0.0827619
2.56875,0.0417687
2.57,0.0128669
2.57125,-0.0122936
2.5725,-0.026387
2.57375,-0.0330946
2.575,-0.0394978
2.57625,-0.0715091
2.5775,-0.0823364
2.57875,-0.0480786
2.58,-0.0178297
2.58125,0.0110352
2.5825,0.0261389
2.58375,0.0331832
2.585,0.0395818
2.58625,0.0739505
2.5875,0.0830986
2.58875,0.0417687
2.59,0.0135404
2.59125,-0.0122936
2.5925,-0.0260502
2.59375,-0.0330946
2.595,-0.0394978
2.59625,-0.0715091
2.5975,-0.0823364
2.59875,-0.0480786
2.6,-0.0178297
2.60125,0.0110398
2.6025,0.0258021
2.60375,0.0331832
2.605,0.039245
2.60625,0.0736137
2.6075,0.0830986
2.60875,0.0424423
2.61,0.0138772
2.61125,-0.0119568
2.6125,-0.0260502
2.61375,-0.0330946
2.615,-0.0394978
2.61625,-0.0711723
2.6175,-0.0826732
2.61875,-0.0484154
2.62,-0.0178297
2.62125,0.0110398
2.6225,0.0261435
2.62375,0.0331832
2.625,0.0395864
2.62625,0.0732769
2.6275,0.0834354
2.62875,0.0424423
2.63,0.0138772
2.63125,-0.0116201
2.6325,-0.0257134
2.63375,-0.0327578
2.635,-0.0394978
2.63625,-0.0711723
2.6375,-0.0826732
2.63875,-0.0487522
2.64,-0.0185032
2.64125,0.010703
2.6425,0.0258021
2.64375,0.0331832
2.645,0.0392497
2.64625,0.0732769
2.6475,0.0837722
2.64875,0.042779
2.65,0.0142139
2.65125,-0.0116201
2.6525,-0.0257134
2.65375,-0.0327578
2.655,-0.0394978
2.65625,-0.0708355
2.6575,-0.0826732
2.65875,-0.0490889
2.66,-0.0184986
2.66125,0.0103663
2.6625,0.0254653
2.66375,0.0328465
2.665,0.0389083
2.66625,0.0729402
2.6675,0.0837675
2.66875,0.0431158
2.67,0.0142139
2.67125,-0.0116247
2.6725,-0.0257134
2.67375,-0.0327578
2.675,-0.0388242
2.67625,-0.0701574
2.6775,-0.0830053
2.67875,-0.0494257
2.68,-0.0184986
2.68125,0.0103663
2.6825,0.0254653
2.68375,0.0328465
2.685,0.0385715
2.68625,0.0729402
2.6875,0.0841043
2.68875,0.0431158
2.69,0.0145461
2.69125,-0.0109512
2.6925,-0.0257134
2.69375,-0.0327578
2.695,-0.0388242
2.69625,-0.0701574
2.6975,-0.0833421
2.69875,-0.0497625
2.7,-0.0188354
2.70125,0.0100295
2.7025,0.0254653
2.70375,0.0328465
2.705,0.0389129
2.70625,0.0726034
2.7075,0.0841043
2.70875,0.0434526
2.71,0.0145461
2.71125,-0.0112879
2.7125,-0.0260548
2.71375,-0.0327624
2.715,-0.0388242
2.71625,-0.0698206
2.7175,-0.0833421
2.71875,-0.0497625
2.72,-0.0191722
2.72125,0.00969274
2.7225,0.0258067
2.72375,0.0328465
2.725,0.0385715
2.72625,0.0722666
2.7275,0.0844411
2.72875,0.0441261
2.73,0.0148828
2.73125,-0.0109512
2.7325,-0.0253767
2.73375,-0.032421
2.735,-0.0388242
2.73625,-0.0694839
2.7375,-0.0836789
2.73875,-0.0497579
2.74,-0.0195089
2.74125,0.00969736
2.7425,0.0254699
2.74375,0.0328465
2.745,0.0389129
2.74625,0.0722666
2.7475,0.0847778
2.74875,0.0441261
2.75,0.0148828
2.75125,-0.0106144
2.7525,-0.0253767
2.75375,-0.032421
2.755,-0.0388242
2.75625,-0.0691471
2.7575,-0.0836789
2.75875,-0.0500946
2.76,-0.0198457
2.76125,0.00936059
2.7625,0.0254699
2.76375,0.0328465
2.765,0.0382347
2.76625,0.0719299
2.7675,0.0851146
2.76875,0.0444582
2.77,0.0152196
2.77125,-0.0106144
2.7725,-0.0257181
2.77375,-0.0327624
2.775,-0.0384875
2.77625,-0.0688103
2.7775,-0.0840156
2.77875,-0.0504314
2.78,-0.0198411
2.78125,0.00936059
2.7825,0.0254699
2.78375,0.0328465
2.785,0.0382347
2.78625,0.0715931
2.7875,0.0847732
2.78875,0.044795
2.79,0.0155564
2.79125,-0.0102776
2.7925,-0.0253767
2.79375,-0.032421
2.795,-0.0384875
2.79625,-0.0681368
2.7975,-0.084011
2.79875,-0.0507682
2.8,-0.0205192
2.80125,0.00902383
2.8025,0.0251332
2.80375,0.0328511
2.805,0.0382394
2.80625,0.0712563
2.8075,0.08511
2.80875,0.0451318
2.81,0.0158931
2.81125,-0.0102776
2.8125,-0.0250399
2.81375,-0.032421
2.815,-0.0384828
2.81625,-0.0678
2.8175,-0.0836743
2.81875,-0.0511049
2.82,-0.0201778
2.82125,0.00868706
2.8225,0.0251332
2.82375,0.0328511
2.825,0.0385761
2.82625,0.0709196
2.8275,0.0854467
2.82875,0.0454685
2.83,0.0162299
2.83125,-0.00994085
2.8325,-0.0253813
2.83375,-0.0320843
2.835,-0.0384875
2.83625,-0.0678
2.8375,-0.084011
2.83875,-0.0514417
2.84,-0.0205146
2.84125,0.00868706
2.8425,0.0251332
2.84375,0.0328511
2.845,0.037898
2.84625,0.0705828
2.8475,0.0854467
2.84875,0.0458053
2.85,0.0162253
2.85125,-0.00960409
2.8525,-0.0250445
2.85375,-0.0320843
2.855,-0.0384875
2.85625,-0.0674633
2.8575,-0.0843478
2.85875,-0.0517785
2.86,-0.0208514
2.86125,0.00835029
2.8625,0.0247964
2.86375,0.0325143
2.865,0.037898
2.86625,0.070246
2.8675,0.0857835
2.86875,0.0461421
2.87,0.0162253
2.87125,-0.00960871
2.8725,-0.0250445
2.87375,-0.0324257
2.875,-0.0384875
2.87625,-0.0667897
2.8775,-0.0843478
2.87875,-0.0514371
2.88,-0.0211881
2.88125,0.00801353
2.8825,0.0247964
2.88375,0.0325143
2.885,0.037898
2.88625,0.0699093
2.8875,0.0857835
2.88875,0.0464788
2.89,0.0165621
2.89125,-0.00960871
2.8925,-0.0250445
2.89375,-0.0324257
2.895,-0.0384828
2.89625,-0.0667897
2.8975,-0.0843432
2.89875,-0.0521152
2.9,-0.0211881
2.90125,0.00835491
2.9025,0.0247964
2.90375,0.0325143
2.905,0.037898
2.90625,0.0695725
2.9075,0.0854421
2.90875,0.0468156
2.91,0.0168988
2.91125,-0.00927194
2.9125,-0.0250445
2.91375,-0.0324257
2.915,-0.0384875
2.91625,-0.066453
2.9175,-0.0846799
2.91875,-0.0521106
2.92,-0.0215249
2.92125,0.00801815
2.9225,0.0244596
2.92375,0.0325143
2.925,0.037898
2.92625,0.0692357
2.9275,0.0857789
2.92875,0.046811
2.93,0.0168988
2.93125,-0.00927656
2.9325,-0.0247078
2.93375,-0.0324257
2.935,-0.0384875
2.93625,-0.0661162
2.9375,-0.0846799
2.93875,-0.0527841
2.94,-0.0218571
2.94125,0.00768138
2.9425,0.024801
2.94375,0.0325143
2.945,0.0375612
2.94625,0.068899
2.9475,0.0861157
2.94875,0.0474845
2.95,0.0172356
2.95125,-0.00893517
2.9525,-0.0247078
2.95375,-0.0320889
2.955,-0.0384828
2.95625,-0.0657794
2.9575,-0.0846799
2.95875,-0.0527841
2.96,-0.0221938
2.96125,0.00734461
2.9625,0.0244596
2.96375,0.0325143
2.965,0.037898
2.96625,0.0685622
2.9675,0.0861157
2.96875,0.0478213
2.97,0.017231
2.97125,-0.00893979
2.9725,-0.0247078
2.97375,-0.0320889
2.975,-0.0384875
2.97625,-0.0654427
2.9775,-0.0850167
2.97875,-0.0534577
2.98,-0.0225306
2.98125,0.00734461
2.9825,0.0244596
2.98375,0.0325143
2.985,0.037898
2.98625,0.0682254
2.9875,0.0864524
2.98875,0.0478213
2.99,0.0175677
2.99125,-0.00860303
2.9925,-0.024371
2.99375,-0.0320889
2.995,-0.0381461
2.99625,-0.0651059
2.9975,-0.0850167
2.99875,-0.0537944
3,-0.0228674
3.00125,0.00700785
3.0025,0.0241229
3.00375,0.0321776
3.005,0.037898
3.00625,0.0675473
3.0075,0.0867892
3.00875,0.0484948
3.01,0.0179045
3.01125,-0.00860303
3.0125,-0.0240342
3.01375,-0.0317521
3.015,-0.0384875
3.01625,-0.0647691
3.0175,-0.0853535
3.01875,-0.0537944
3.02,-0.0228674
3.02125,0.00667108
3.0225,0.0241275
3.02375,0.0321776
3.025,0.037898
3.02625,0.0672105
3.0275,0.0867892
3.02875,0.0488316
3.03,0.0179045
3.03125,-0.00826626
3.0325,-0.0243756
3.03375,-0.0320889
3.035,-0.0378093
3.03625,-0.0637542
3.0375,-0.0853535
3.03875,-0.0541312
3.04,-0.0232041
3.04125,0.00667108
3.0425,0.0244643
3.04375,0.0321776
3.045,0.0375612
3.04625,0.0672105
3.0475,0.0867892
3.04875,0.0491684
3.05,0.0179045
3.05125,-0.00826626
3.0525,-0.0243756
3.05375,-0.0320889
3.055,-0.0378093
3.05625,-0.0640956
3.0575,-0.0850121
3.05875,-0.0541266
3.06,-0.0231995
3.06125,0.0066757
3.0625,0.0244643
3.06375,0.0321776
3.065,0.0375612
3.06625,0.066537
3.0675,0.0867892
3.06875,0.0495051
3.07,0.0182413
3.07125,-0.00792949
3.0725,-0.0243756
3.07375,-0.0320889
3.075,-0.0378093
3.07625,-0.0634174
3.0775,-0.0853489
3.07875,-0.0544633
3.08,-0.0231995
3.08125,0.0066757
3.0825,0.0241275
3.08375,0.0321776
3.085,0.0375612
3.08625,0.0665416
3.0875,0.0867892
3.08875,0.0498419
3.09,0.018578
3.09125,-0.00759273
3.0925,-0.0240388
3.09375,-0.0317521
3.095,-0.0378093
3.09625,-0.0630807
3.0975,-0.0853489
3.09875,-0.0548001
3.1,-0.0235363
3.10125,0.00600217
3.1025,0.0237907
3.10375,0.0318408
3.105,0.0375612
3.10625,0.0662002
3.1075,0.0867846
3.10875,0.0501787
3.11,0.0189148
3.11125,-0.00725596
3.1125,-0.0240388
3.11375,-0.0317521
3.115,-0.0378093
3.11625,-0.0630807
3.1175,-0.0853489
3.11875,-0.0551369
3.12,-0.023873
3.12125,0.00600217
3.1225,0.0237907
3.12375,0.0318408
3.125,0.0372198
3.12625,0.0655267
3.1275,0.0867846
3.12875,0.0505108
3.13,0.0185734
3.13125,-0.00759735
3.1325,-0.0240388
3.13375,-0.0317521
3.135,-0.0378093
3.13625,-0.0627439
3.1375,-0.0853489
3.13875,-0.0554736
3.14,-0.0245512
3.14125,0.0056654
3.1425,0.023454
3.14375,0.0318408
3.145,0.0375612
3.14625,0.0651899
3.1475,0.0867846
3.14875,0.0508476
3.15,0.0189102
3.15125,-0.00726058
3.1525,-0.0240388
3.15375,-0.0320935
3.155,-0.0378093
3.15625,-0.0627485
3.1575,-0.0853489
3.15875,-0.0558104
3.16,-0.0245466
3.16125,0.0056654
3.1625,0.023454
3.16375,0.0318408
3.165,0.0372198
3.16625,0.0648532
3.1675,0.0871213
3.16875,0.0511843
3.17,0.0189102
3.17125,-0.00726058
3.1725,-0.0237021
3.17375,-0.0317568
3.175,-0.0378093
3.17625,-0.0617336
3.1775,-0.0856856
3.17875,-0.0561472
3.18,-0.0248833
3.18125,0.00532864
3.1825,0.023454
3.18375,0.0318408
3.185,0.0372244
3.18625,0.0645164
3.1875,0.0867846
3.18875,0.0515211
3.19,0.0195837
3.19125,-0.00692381
3.1925,-0.0237021
3.19375,-0.0317568
3.195,-0.0378093
3.19625,-0.0617336
3.1975,-0.0856856
3.19875,-0.0561426
3.2,-0.0248833
3.20125,0.00533326
3.2025,0.0231172
3.20375,0.031504
3.205,0.0372244
3.20625,0.0641796
3.2075,0.0871213
3.20875,0.0518579
3.21,0.0195837
3.21125,-0.00658705
3.2125,-0.0233653
3.21375,-0.0314154
3.215,-0.0378093
3.21625,-0.0610601
3.2175,-0.085681
3.21875,-0.0568207
3.22,-0.0252201
3.22125,0.00533326
3.2225,0.0231172
3.22375,0.0318454
3.225,0.0372198
3.22625,0.0638429
3.2275,0.08678
3.22875,0.0521946
3.23,0.0199205
3.23125,-0.00658705
3.2325,-0.0233653
3.23375,-0.03142
3.235,-0.0378093
3.23625,-0.0610601
3.2375,-0.085681
3.23875,-0.0571529
3.24,-0.0255569
3.24125,0.00499649
3.2425,0.0231172
3.24375,0.031504
3.245,0.0372198
3.24625,0.0635061
3.2475,0.08678
3.24875,0.0528682
3.25,0.0202573
3.25125,-0.0062549
3.2525,-0.0230285
3.25375,-0.03142
3.255,-0.0378093
3.25625,-0.0607233
3.2575,-0.085681
3.25875,-0.0571529
3.26,-0.0255522
3.26125,0.00465972
3.2625,0.0227804
3.26375,0.0318454
3.265,0.0375612
3.26625,0.0631693
3.2675,0.0871167
3.26875,0.0528636
3.27,0.0202526
3.27125,-0.0062549
3.2725,-0.0233699
3.27375,-0.03142
3.275,-0.0378093
3.27625,-0.0603865
3.2775,-0.085681
3.27875,-0.0578264
3.28,-0.025889
3.28125,0.00432296
3.2825,0.0231218
3.28375,0.0318454
3.285,0.0372198
3.28625,0.0628326
3.2875,0.0871167
3.28875,0.0532003
3.29,0.0205894
3.29125,-0.00591813
3.2925,-0.0230285
3.29375,-0.0310786
3.295,-0.0378093
3.29625,-0.0600498
3.2975,-0.085681
3.29875,-0.0581632
3.3,-0.025889
3.30125,0.00398619
3.3025,0.0227851
3.30375,0.0318454
3.305,0.0372244
3.30625,0.0624958
3.3075,0.0871167
3.30875,0.0535371
3.31,0.0209308
3.31125,-0.00591813
3.3125,-0.0226918
3.31375,-0.0307418
3.315,-0.0378093
3.31625,-0.059713
3.3175,-0.085681
3.31875,-0.0581632
3.32,-0.0262258
3.32125,0.00399081
3.3225,0.0227851
3.32375,0.0315086
3.325,0.0372198
3.32625,0.062159
3.3275,0.0871167
3.32875,0.0538739
3.33,0.0209262
3.33125,-0.00558137
3.3325,-0.0226918
3.33375,-0.0310832
3.335,-0.0374725
3.33625,-0.0593762
3.3375,-0.0853396
3.33875,-0.0588367
3.34,-0.0265625
3.34125,0.00399081
3.3425,0.0227851
3.34375,0.0315086
3.345,0.0372198
3.34625,0.062159
3.3475,0.0874535
3.34875,0.0545474
3.35,0.0209262
3.35125,-0.0052446
3.3525,-0.0230332
3.35375,-0.0310832
3.355,-0.0374679
3.35625,-0.0590395
3.3575,-0.085681
3.35875,-0.0588321
3.36,-0.0268993
3.36125,0.00365404
3.3625,0.0224483
3.36375,0.0315086
3.365,0.036883
3.36625,0.0614855
3.3675,0.0874535
3.36875,0.0548842
3.37,0.0212629
3.37125,-0.0052446
3.3725,-0.0230332
3.37375,-0.0310832
3.375,-0.0374679
3.37625,-0.0587027
3.3775,-0.0853396
3.37875,-0.0588321
3.38,-0.0268993
3.38125,0.00331728
3.3825,0.0224483
3.38375,0.0311719
3.385,0.036883
3.38625,0.0611487
3.3875,0.0874535
3.38875,0.0552209
3.39,0.0215997
3.39125,-0.00524922
3.3925,-0.0226964
3.39375,-0.0310832
3.395,-0.0374679
3.39625,-0.0583659
3.3975,-0.0856764
3.39875,-0.0595056
3.4,-0.0272315
3.40125,0.00298051
3.4025,0.0221115
3.40375,0.0311719
3.405,0.036883
3.40625,0.0611487
3.4075,0.0871167
3.40875,0.0555531
3.41,0.0219365
3.41125,-0.00491245
3.4125,-0.0226964
3.41375,-0.0310832
3.415,-0.0374679
3.41625,-0.0580292
3.4175,-0.0853396
3.41875,-0.0595056
3.42,-0.0272315
3.42125,0.00264374
3.4225,0.0221115
3.42375,0.0311719
3.425,0.036883
3.42625,0.060812
3.4275,0.0867753
3.42875,0.0558898
3.43,0.0222732
3.43125,-0.00491245
3.4325,-0.0226964
3.43375,-0.0310832
3.435,-0.0374679
3.43625,-0.0576924
3.4375,-0.0850028
3.43875,-0.0601791
3.44,-0.0275682
3.44125,0.00264374
3.4425,0.0221115
3.44375,0.0308351
3.445,0.036883
3.44625,0.0604752
3.4475,0.0864386
3.44875,0.0565634
3.45,0.02261
3.45125,-0.00457569
3.4525,-0.0223596
3.45375,-0.0307465
3.455,-0.0371312
3.45625,-0.0576924
3.4575,-0.0850028
3.45875,-0.0601745
3.46,-0.027905
3.46125,0.00264836
3.4625,0.0221115
3.46375,0.0308351
3.465,0.0365463
3.46625,0.0601384
3.4675,0.0867753
3.46875,0.0565634
3.47,0.0222686
3.47125,-0.00390216
3.4725,-0.0223596
3.47375,-0.0304097
3.475,-0.0371312
3.47625,-0.0573556
3.4775,-0.0853396
3.47875,-0.0608527
3.48,-0.0282418
3.48125,0.0023116
3.4825,0.0217748
3.48375,0.0311765
3.485,0.0365463
3.48625,0.0598017
3.4875,0.0867753
3.48875,0.0572369
3.49,0.0226054
3.49125,-0.00390216
3.4925,-0.0223596
3.49375,-0.0304097
3.495,-0.0371312
3.49625,-0.0570143
3.4975,-0.0853396
3.49875,-0.0605113
3.5,-0.0285785
3.50125,0.00197483
3.5025,0.0217794
3.50375,0.0311765
3.505,0.0365463
3.50625,0.0598017
3.5075,0.0871121
3.50875,0.0572369
3.51,0.0226054
3.51125,-0.00356539
3.5125,-0.0220229
3.51375,-0.0307465
3.515,-0.0371312
3.51625,-0.0566821
3.5175,-0.0856718
3.51875,-0.0611848
3.52,-0.0285785
3.52125,0.00197483
3.5225,0.0217794
3.52375,0.0311765
3.525,0.036883
3.52625,0.0591281
3.5275,0.0871121
3.52875,0.0579104
3.53,0.0229421
3.53125,-0.00356539
3.5325,-0.0216861
3.53375,-0.0304097
3.535,-0.0371312
3.53625,-0.0566821
3.5375,-0.085335
3.53875,-0.0615216
3.54,-0.0289153
3.54125,0.00163806
3.5425,0.0217794
3.54375,0.0311765
3.545,0.036883
3.54625,0.0587914
3.5475,0.0871121
3.54875,0.0582472
3.55,0.0232789
3.55125,-0.00357001
3.5525,-0.0216861
3.55375,-0.0304097
3.555,-0.0371312
3.55625,-0.0563453
3.5575,-0.085335
3.55875,-0.0615216
3.56,-0.0292521
3.56125,0.0013013
3.5625,0.0217794
3.56375,0.0308397
3.565,0.036883
3.56625,0.0587914
3.5675,0.0867707
3.56875,0.0582426
3.57,0.0236157
3.57125,-0.00357001
3.5725,-0.0220275
3.57375,-0.0304097
3.575,-0.0367944
3.57625,-0.0560086
3.5775,-0.085335
3.57875,-0.0621951
3.58,-0.0295888
3.58125,0.000964531
3.5825,0.0217794
3.58375,0.0308397
3.585,0.036883
3.58625,0.0584546
3.5875,0.0867707
3.58875,0.0585793
3.59,0.0236157
3.59125,-0.00289648
3.5925,-0.0213493
3.59375,-0.0304097
3.595,-0.0371312
3.59625,-0.0556718
3.5975,-0.085335
3.59875,-0.0625319
3.6,-0.0299256
3.60125,0.000969151
3.6025,0.0214426
3.60375,0.0308397
3.605,0.0365463
3.60625,0.0574397
3.6075,0.0867707
3.60875,0.0592529
3.61,0.0239524
3.61125,-0.00289648
3.6125,-0.0216907
3.61375,-0.0304097
3.615,-0.0367944
3.61625,-0.055335
3.6175,-0.0849982
3.61875,-0.0628687
3.62,-0.029921
3.62125,0.000632384
3.6225,0.0211058
3.62375,0.0308397
3.625,0.036883
3.62625,0.0577811
3.6275,0.0867707
3.62875,0.0595896
3.63,0.0242892
3.63125,-0.00255971
3.6325,-0.0216907
3.63375,-0.0304143
3.635,-0.0367944
3.63625,-0.055335
3.6375,-0.085335
3.63875,-0.062864
3.64,-0.029921
3.64125,0.000632384
3.6425,0.0211058
3.64375,0.0304983
3.645,0.0365463
3.64625,0.0571029
3.6475,0.0864339
3.64875,0.0599218
3.65,0.0239478
3.65125,-0.0029011
3.6525,-0.021354
3.65375,-0.0304097
3.655,-0.0371312
3.65625,-0.0546615
3.6575,-0.0849982
3.65875,-0.0632008
3.66,-0.0302577
3.66125,0.000295618
3.6625,0.0207691
3.66375,0.030503
3.665,0.0365463
3.66625,0.0564294
3.6675,0.0867707
3.66875,0.0605999
3.67,0.024626
3.67125,-0.00256433
3.6725,-0.021354
3.67375,-0.0300729
3.675,-0.0367944
3.67625,-0.0546615
3.6775,-0.0849982
3.67875,-0.0635376
3.68,-0.0305945
3.68125,-4.11489e-05
3.6825,0.0207691
3.68375,0.030503
3.685,0.0365463
3.68625,0.0560926
3.6875,0.0864339
3.68875,0.0605953
3.69,0.0246214
3.69125,-0.00222756
3.6925,-0.021354
3.69375,-0.0304143
3.695,-0.0367944
3.69625,-0.053988
3.6975,-0.0849982
3.69875,-0.0638743
3.7,-0.0309313
3.70125,0.000300238
3.7025,0.0207691
3.70375,0.030503
3.705,0.0365463
3.70625,0.0560926
3.7075,0.0864339
3.70875,0.0609321
3.71,0.0246214
3.71125,-0.0018908
3.7125,-0.0210172
3.71375,-0.0304143
3.715,-0.0367944
3.71625,-0.053988
3.7175,-0.0849982
3.71875,-0.0645479
3.72,-0.031268
3.72125,-3.65285e-05
3.7225,0.0204323
3.72375,0.030503
3.725,0.0365463
3.72625,0.0554191
3.7275,0.0864339
3.72875,0.0616056
3.73,0.0252949
3.73125,-0.00223218
3.7325,-0.0213586
3.73375,-0.0304143
3.735,-0.0367944
3.73625,-0.0536512
3.7375,-0.0849982
3.73875,-0.0648846
3.74,-0.0316048
3.74125,-0.000373295
3.7425,0.0207737
3.74375,0.030503
3.745,0.0365463
3.74625,0.0554191
3.7475,0.0864339
3.74875,0.0619424
3.75,0.0252949
3.75125,-0.00189542
3.7525,-0.0213586
3.75375,-0.0300775
3.755,-0.0367944
3.75625,-0.0533144
3.7575,-0.0849982
3.75875,-0.06488
3.76,-0.0316048
3.76125,-0.000710062
3.7625,0.0204369
3.76375,0.0301662
3.765,0.0365463
3.76625,0.0550823
3.7675,0.0864339
3.76875,0.0626159
3.77,0.0256317
3.77125,-0.00122188
3.7725,-0.0210218
3.77375,-0.0300775
3.775,-0.0367944
3.77625,-0.0529777
3.7775,-0.0846615
3.77875,-0.0652168
3.78,-0.0319416
3.78125,-0.000710062
3.7825,0.0207737
3.78375,0.030503
3.785,0.0365463
3.78625,0.0547455
3.7875,0.0864339
3.78875,0.0622745
3.79,0.0259684
3.79125,-0.00122188
3.7925,-0.020685
3.79375,-0.0300775
3.795,-0.0367944
3.79625,-0.0526363
3.7975,-0.0843201
3.79875,-0.0655535
3.8,-0.0319369
3.80125,-0.00104683
3.8025,0.0201002
3.80375,0.0301662
3.805,0.0365463
3.80625,0.0544088
3.8075,0.0864339
3.80875,0.0629481
3.81,0.0263052
3.81125,-0.000885117
3.8125,-0.020685
3.81375,-0.0300775
3.815,-0.0364576
3.81625,-0.0526409
3.8175,-0.0843201
3.81875,-0.0658903
3.82,-0.0326151
3.82125,-0.00172036
3.8225,0.0201002
3.82375,0.0301662
3.825,0.0365463
3.82625,0.0544088
3.8275,0.0864293
3.82875,0.0632848
3.83,0.0263052
